wavelength_nm,R,T,A
5.210000000000000000e+02,8.928611942874696839e-01,4.189857624699189903e-02,6.524022946553842406e-02
5.219999999999998863e+02,8.928936714410513620e-01,4.274635771922674632e-02,6.435997083972189170e-02
5.229999999999998863e+02,8.927553812206380224e-01,4.365825521509323487e-02,6.358636356426874969e-02
5.240000000000000000e+02,8.924434103688116959e-01,4.463715335522590311e-02,6.291943627596240096e-02
5.250000000000000000e+02,8.919541567120128356e-01,4.568612733294633715e-02,6.235971595504082726e-02
5.259999999999998863e+02,8.912931827577081911e-01,4.679921648780490523e-02,6.190760075448690364e-02
5.270000000000000000e+02,8.904467147437244989e-01,4.799094961390343306e-02,6.156233564237206801e-02
5.280000000000000000e+02,8.894087128297499811e-01,4.926309913902070237e-02,6.132818803122931650e-02
5.289999999999998863e+02,8.881722074220493868e-01,5.062001623903983338e-02,6.120777633891077985e-02
5.300000000000000000e+02,8.867323492149991049e-01,5.206312778269591574e-02,6.120452300230497938e-02
5.310000000000000000e+02,8.850914879878567509e-01,5.358453394112065726e-02,6.132397807102259180e-02
5.320000000000000000e+02,8.832335495612873011e-01,5.520059475246427011e-02,6.156585568624842880e-02
5.330000000000000000e+02,8.811495381172472774e-01,5.691563800175516996e-02,6.193482388099755265e-02
5.340000000000000000e+02,8.788297819264391242e-01,5.873408526562475668e-02,6.243613280793611914e-02
5.350000000000000000e+02,8.762692316145279658e-01,6.065777657864265121e-02,6.307299180682937600e-02
5.359999999999998863e+02,8.734258833289223478e-01,6.271260543907723750e-02,6.386151123200041468e-02
5.369999999999998863e+02,8.703094182080242103e-01,6.488614585408830626e-02,6.480443593788748347e-02
5.380000000000000000e+02,8.669075350924732026e-01,6.718281675926897345e-02,6.590964814825782392e-02
5.389999999999998863e+02,8.632075985193068401e-01,6.960681358478192082e-02,6.718558789591123903e-02
5.399999999999998863e+02,8.591794180862355468e-01,7.217036713387200986e-02,6.865021477989244336e-02
5.410000000000000000e+02,8.548659963622899927e-01,7.484458959497006236e-02,7.028941404273994498e-02
5.420000000000000000e+02,8.502194273783796330e-01,7.765457829635767639e-02,7.212599432526269061e-02
5.429999999999998863e+02,8.452279194617643432e-01,8.060224492047386724e-02,7.416983561776178957e-02
5.440000000000000000e+02,8.398837439845801001e-01,8.368688347651517812e-02,7.642937253890472182e-02
5.450000000000000000e+02,8.341879079703237165e-01,8.690318426340747082e-02,7.890890776626881264e-02
5.459999999999998863e+02,8.281205463382402820e-01,9.025602938623393523e-02,8.162342427552578272e-02
5.470000000000000000e+02,8.216759784298384162e-01,9.374219078328331622e-02,8.458183078687826761e-02
5.480000000000000000e+02,8.148513113600929225e-01,9.735652069587868995e-02,8.779216794402838753e-02
5.490000000000000000e+02,8.076244336687615766e-01,1.011013727090678965e-01,9.127419362217052690e-02
5.499999999999998863e+02,7.999847115332221481e-01,1.049716165924429734e-01,9.504367187433487851e-02
5.510000000000000000e+02,7.919742040468685795e-01,1.089395916254263241e-01,9.908620432770509634e-02
