wavelength_nm,R,T,A
5.930000000000000000e+02,4.536575521723642535e-01,8.749469239176491109e-02,4.588477554358708632e-01
5.940000000000000000e+02,4.602390835013752679e-01,8.791570859154376749e-02,4.518452079070810479e-01
5.949999999999998863e+02,4.673588865635000533e-01,8.862880331798936306e-02,4.440123101185105003e-01
5.960000000000000000e+02,4.749050709358029199e-01,8.958858118201437626e-02,4.355063478821826761e-01
5.970000000000000000e+02,4.825601917732215140e-01,9.060499170992537821e-02,4.268348165168531216e-01
5.979999999999998863e+02,4.902878514664252840e-01,9.167785685553601904e-02,4.180342916780386830e-01
5.989999999999998863e+02,4.978883351045944039e-01,9.269529510765395219e-02,4.094163697877516439e-01
6.000000000000000000e+02,5.051268650706718377e-01,9.349840346177670791e-02,4.013747314675514266e-01
6.009999999999998863e+02,5.117842949864978008e-01,9.389630739474646992e-02,3.943193976187557293e-01
6.019999999999998863e+02,5.176706753548360185e-01,9.365742775264736253e-02,3.886718968925166329e-01
6.030000000000000000e+02,5.224749598457930633e-01,9.240669483057258049e-02,3.851183453236343701e-01
6.040000000000000000e+02,5.267147540805435790e-01,9.047561647476112801e-02,3.828096294446953207e-01
6.049999999999998863e+02,5.306802016532023991e-01,8.812696050999520303e-02,3.811928378368024117e-01
6.060000000000000000e+02,5.346486444300466712e-01,8.581544428531362456e-02,3.795359112846397043e-01
6.070000000000000000e+02,5.387676455097241135e-01,8.405015346123559383e-02,3.771822010290403204e-01
6.079999999999998863e+02,5.429852591202430911e-01,8.321485582352462773e-02,3.737998850562322950e-01
6.090000000000000000e+02,5.471783577468115611e-01,8.351160360185673481e-02,3.693100386513317179e-01
6.100000000000000000e+02,5.509229832041028230e-01,8.486433158790933351e-02,3.642126852079878296e-01
6.110000000000000000e+02,5.539725963516646257e-01,8.714705440885976706e-02,3.588803492394755934e-01
6.119999999999998863e+02,5.561384110087715937e-01,9.020617032336705754e-02,3.536554186678613210e-01
6.129999999999998863e+02,5.572767098283739617e-01,9.389926755282392012e-02,3.488240226188021320e-01
6.140000000000000000e+02,5.573477354998588318e-01,9.811236054098754211e-02,3.445399039591536261e-01
6.149999999999998863e+02,5.565193766344083137e-01,1.027724711528575363e-01,3.407081522127341500e-01
6.159999999999998863e+02,5.544894875233394860e-01,1.078040183125831275e-01,3.377064941640773865e-01
6.170000000000000000e+02,5.512471013311064372e-01,1.131622334979123790e-01,3.355906651709811839e-01
