wavelength_nm,R
5.340000000000000000e+02,1.999248349562139371e-01
5.350000000000000000e+02,2.082634917864650825e-01
5.359999999999998863e+02,2.169433021203404921e-01
5.369999999999998863e+02,2.259260871548589567e-01
5.380000000000000000e+02,2.351652200645820701e-01
5.389999999999998863e+02,2.446153645101155349e-01
5.399999999999998863e+02,2.543150600325808086e-01
5.410000000000000000e+02,2.641514811040845956e-01
5.420000000000000000e+02,2.740750273104931023e-01
5.429999999999998863e+02,2.840475224495756512e-01
5.440000000000000000e+02,2.940228335325703601e-01
5.450000000000000000e+02,3.039368569255423980e-01
5.459999999999998863e+02,3.138019313391911536e-01
5.470000000000000000e+02,3.235907819403819885e-01
5.480000000000000000e+02,3.332786951148083987e-01
5.490000000000000000e+02,3.429057763124587765e-01
5.499999999999998863e+02,3.524813872309834895e-01
5.510000000000000000e+02,3.618929450179440011e-01
5.520000000000000000e+02,3.711242962786391320e-01
5.529999999999998863e+02,3.801614327146298211e-01
5.539999999999998863e+02,3.888927265721540683e-01
5.550000000000000000e+02,3.973153492684318167e-01
5.560000000000000000e+02,4.055233870341699576e-01
5.569999999999998863e+02,4.135104082764768929e-01
5.580000000000000000e+02,4.212712837888867301e-01
5.590000000000000000e+02,4.288655408416471304e-01
5.599999999999998863e+02,4.362854660697648157e-01
5.610000000000000000e+02,4.434638503711941238e-01
5.620000000000000000e+02,4.503994223780554695e-01
5.630000000000000000e+02,4.570917003354582064e-01
5.640000000000000000e+02,4.633039643968963062e-01
5.650000000000000000e+02,4.689840212732901414e-01
5.660000000000000000e+02,4.744349293385245470e-01
5.669999999999998863e+02,4.796592179635870701e-01
5.679999999999998863e+02,4.846596518373414431e-01
5.690000000000000000e+02,4.894594102935023727e-01
5.699999999999998863e+02,4.940868061816153789e-01
5.709999999999998863e+02,4.984968882195529583e-01
5.720000000000000000e+02,5.026929214128813550e-01
5.730000000000000000e+02,5.066782258542186224e-01
5.739999999999998863e+02,5.104561495476226396e-01
5.750000000000000000e+02,5.140165532150832162e-01
5.760000000000000000e+02,5.173766880035298721e-01
5.769999999999998863e+02,5.205398580323261637e-01
5.780000000000000000e+02,5.235093155708901991e-01
5.790000000000000000e+02,5.262882476109345120e-01
5.800000000000000000e+02,5.288756440069645182e-01
5.809999999999998863e+02,5.312784567620889575e-01
5.819999999999998863e+02,5.335029614679180909e-01
5.830000000000000000e+02,5.355519440213246662e-01
5.839999999999998863e+02,5.374280871889549616e-01
5.849999999999998863e+02,5.391363645611731981e-01
5.860000000000000000e+02,5.406855738593476790e-01
5.870000000000000000e+02,5.420679030851169866e-01
5.879999999999998863e+02,5.432855931597077026e-01
5.890000000000000000e+02,5.443407666995767613e-01
5.900000000000000000e+02,5.452354272252539769e-01
5.909999999999998863e+02,5.459813292738215917e-01
5.920000000000000000e+02,5.465759320831610202e-01
5.930000000000000000e+02,5.470140448464809735e-01
5.940000000000000000e+02,5.472971913813556855e-01
5.949999999999998863e+02,5.474267774417327370e-01
5.960000000000000000e+02,5.474040921646405877e-01
5.970000000000000000e+02,5.472336601600255035e-01
5.979999999999998863e+02,5.469140193426499374e-01
5.989999999999998863e+02,5.464457725161069312e-01
6.000000000000000000e+02,5.458297630230285469e-01
6.009999999999998863e+02,5.450667289463616560e-01
6.019999999999998863e+02,5.441591843466581091e-01
6.030000000000000000e+02,5.431232164952171093e-01
6.040000000000000000e+02,5.419427869718470570e-01
6.049999999999998863e+02,5.406182435347429704e-01
6.060000000000000000e+02,5.391498447059429600e-01
6.070000000000000000e+02,5.375377632707160069e-01
6.079999999999998863e+02,5.357795329409205110e-01
6.090000000000000000e+02,5.338672153184730318e-01
6.100000000000000000e+02,5.318107901907308532e-01
6.110000000000000000e+02,5.296101260430733371e-01
6.119999999999998863e+02,5.272650262797992093e-01
6.129999999999998863e+02,5.247752341341871407e-01
6.140000000000000000e+02,5.221423740640285249e-01
6.149999999999998863e+02,5.193715984947196995e-01
6.159999999999998863e+02,5.164545474439365957e-01
6.170000000000000000e+02,5.133907589391035753e-01
6.180000000000000000e+02,5.101797388421591695e-01
6.189999999999998863e+02,5.068209678021732278e-01
6.200000000000000000e+02,5.033125657510728601e-01
6.210000000000000000e+02,4.996521123912972540e-01
6.219999999999998863e+02,4.958586635721478619e-01
6.230000000000000000e+02,4.919320619430996300e-01
6.240000000000000000e+02,4.878721799098221235e-01
6.250000000000000000e+02,4.836789281168547561e-01
6.259999999999998863e+02,4.793522643543606243e-01
6.269999999999998863e+02,4.748931433969114102e-01
6.280000000000000000e+02,4.702993398992819096e-01
6.289999999999998863e+02,4.655705475720897657e-01
6.299999999999998863e+02,4.607069559160474337e-01
6.310000000000000000e+02,4.557088522776780448e-01
6.319999999999998863e+02,4.505766338375512547e-01
6.329999999999998863e+02,4.453146940509553620e-01
6.340000000000000000e+02,4.399264516837262384e-01
6.350000000000000000e+02,4.344072708733746624e-01
6.359999999999998863e+02,4.287581383945957558e-01
6.370000000000000000e+02,4.229802170736296496e-01
6.380000000000000000e+02,4.170748605237817319e-01
6.389999999999998863e+02,4.110436283051566164e-01
6.400000000000000000e+02,4.048914689603155814e-01
