wavelength_nm,R,T,A
4.671679197994986907e+02,3.337223350635308283e-01,6.836525582559962056e-04,6.655940123782132511e-01
4.681704260651628715e+02,3.346685870130501894e-01,8.039866741552324217e-04,6.645274263127946002e-01
4.691729323308270523e+02,3.354072567659767135e-01,9.462847674209175393e-04,6.636464584666024180e-01
4.701754385964911762e+02,3.353771467128999206e-01,1.030720125328942480e-03,6.635921331617712360e-01
4.711779448621553570e+02,3.348644361734316455e-01,1.058253480804606517e-03,6.640773103457637827e-01
4.721804511278195378e+02,3.344315509444567569e-01,1.083661405512337987e-03,6.644847876500309392e-01
4.731829573934836617e+02,3.341858896688870706e-01,1.105579321918420069e-03,6.647085310091944699e-01
4.741854636591478425e+02,3.360825956775169154e-01,1.473287963159659441e-03,6.624441163593234316e-01
4.751879699248120232e+02,3.386405894978473663e-01,1.957410801162276850e-03,6.594019997009903378e-01
4.761904761904761472e+02,3.420672092676964593e-01,2.576563757640620411e-03,6.553562269746630031e-01
4.771929824561403848e+02,3.454381563534827948e-01,3.082153428339761032e-03,6.514796902181775318e-01
4.781954887218045087e+02,3.464646171527090979e-01,2.994436587524480081e-03,6.505409462597664394e-01
4.791979949874686326e+02,3.472163445117575353e-01,2.932704752958982444e-03,6.498509507352834280e-01
4.802005012531328134e+02,3.475146928440165928e-01,2.891574722447154671e-03,6.495937324335362417e-01
4.812030075187969373e+02,3.482951919139792851e-01,3.095141853811953468e-03,6.486096662322087258e-01
4.822055137844611181e+02,3.490620556303543065e-01,3.501381187503991958e-03,6.474365631821417111e-01
4.832080200501252421e+02,3.490351962754920101e-01,3.971539695497591435e-03,6.469932640290103620e-01
4.842105263157894797e+02,3.483176765959113408e-01,4.504996670028568913e-03,6.471773267340601432e-01
4.852130325814536036e+02,3.467903515297784400e-01,4.792440185018307340e-03,6.484172082852032171e-01
4.862155388471177844e+02,3.454268512385986201e-01,5.017952688565135468e-03,6.495551960728362939e-01
4.872180451127819083e+02,3.445741425035436789e-01,5.185799439629891136e-03,6.502400580568263866e-01
4.882205513784460891e+02,3.443226402403478104e-01,5.273221729332960156e-03,6.504041380303191566e-01
4.892230576441102130e+02,3.444245775591857073e-01,5.218558458300288222e-03,6.503568639825140218e-01
4.902255639097744506e+02,3.448149168932977959e-01,5.137191099568560147e-03,6.500478920071336431e-01
4.912280701754385746e+02,3.453318919170426105e-01,5.066404865173587332e-03,6.496017032177837658e-01
4.922305764411027553e+02,3.458991806713513917e-01,5.058054242535623725e-03,6.490427650861130271e-01
4.932330827067668793e+02,3.466523840733290451e-01,5.176654878272402005e-03,6.481709610483985529e-01
4.942355889724310600e+02,3.474024967132043895e-01,5.375523362626214753e-03,6.472219799241694105e-01
4.952380952380951840e+02,3.480300884072927703e-01,5.662368797126240971e-03,6.463075427955810026e-01
4.962406015037594216e+02,3.482231975494120557e-01,5.972353463513265653e-03,6.458044489870746752e-01
4.972431077694235455e+02,3.477324570558322780e-01,6.214000909627509506e-03,6.460535420345402402e-01
4.982456140350877263e+02,3.468108737580211098e-01,6.480285674273187323e-03,6.467088405677057228e-01
4.992481203007518502e+02,3.455290685105107396e-01,6.741932262033284787e-03,6.477289992274559705e-01
5.002506265664160310e+02,3.443035318308261261e-01,7.103007396845452924e-03,6.485934607723284895e-01
5.012531328320801549e+02,3.434043503589778723e-01,7.688296398990291172e-03,6.489073532420318591e-01
5.022556390977443925e+02,3.427045074195723684e-01,8.216355212396310448e-03,6.490791373680313558e-01
5.032581453634085165e+02,3.425848031138216121e-01,8.640995658609902999e-03,6.487742012275684589e-01
5.042606516290726972e+02,3.428783926295759787e-01,8.676174617194627042e-03,6.484454327532294116e-01
5.052631578947368212e+02,3.426510768728958656e-01,7.919308291264899255e-03,6.494296148358392751e-01
5.062656641604010019e+02,3.421059382637809398e-01,7.179337030691667135e-03,6.507147247055273809e-01
5.072681704260651259e+02,3.408430670473668878e-01,6.500318003974193092e-03,6.526566149486588975e-01
5.082706766917292498e+02,3.397984757770613484e-01,6.058192735860951604e-03,6.541433314870777060e-01
5.092731829573934874e+02,3.402634982481566595e-01,6.353382168099558878e-03,6.533831195837437322e-01
5.102756892230576682e+02,3.406237654456442665e-01,6.735229965429755800e-03,6.526410045889259326e-01
5.112781954887217921e+02,3.408839300693216612e-01,7.252815503857651044e-03,6.518632544268206930e-01
5.122807017543858592e+02,3.410866923866903155e-01,7.964898942127953546e-03,6.509484086711817552e-01
5.132832080200500968e+02,3.396424722820875486e-01,8.223610079738595188e-03,6.521339176381738545e-01
5.142857142857143344e+02,3.380422606377948558e-01,8.596275561846925331e-03,6.533614638003581998e-01
5.152882205513784584e+02,3.360519433412978429e-01,9.052609248484329990e-03,6.548954474102178791e-01
5.162907268170425823e+02,3.339747740919625230e-01,9.535681546262426631e-03,6.564895443617750903e-01
5.172932330827067062e+02,3.324479549571168757e-01,1.020069821237437266e-02,6.573513468305087759e-01
5.182957393483708302e+02,3.310405844776286854e-01,1.091592360074703123e-02,6.580434919216242573e-01
5.192982456140350678e+02,3.295186821014351453e-01,1.153236826326433512e-02,6.589489496353005960e-01
5.203007518796991917e+02,3.284053523484147252e-01,1.198440849812413764e-02,6.596102391534611753e-01
5.213032581453634293e+02,3.280975239590495085e-01,1.215976909832815374e-02,6.597427069426222701e-01
5.223057644110275533e+02,3.282951842874183290e-01,1.200684574286518987e-02,6.596979699697165245e-01
5.233082706766916772e+02,3.287957007459833547e-01,1.162262613012765219e-02,6.595816731238889341e-01
5.243107769423558011e+02,3.296140011629674627e-01,1.107123076281205445e-02,6.593147680742205141e-01
5.253132832080200387e+02,3.301496586107663389e-01,1.044038109026203774e-02,6.594099602989715869e-01
5.263157894736841627e+02,3.305032181094909594e-01,1.034130296407271936e-02,6.591554789264363334e-01
5.273182957393484003e+02,3.301490296971283933e-01,1.037556470963907178e-02,6.594754055932325887e-01
5.283208020050125242e+02,3.303022966328772458e-01,1.060130596408156295e-02,6.590963974030411565e-01
5.293233082706766481e+02,3.309693699784219678e-01,1.107415873112147647e-02,6.579564712904565349e-01
5.303258145363407721e+02,3.288199959144061935e-01,1.128957447517274330e-02,6.598904296104209921e-01
5.313283208020050097e+02,3.240625821659825490e-01,1.097507067350027461e-02,6.649623471605171643e-01
5.323308270676691336e+02,3.210034645106104034e-01,1.077396597908122228e-02,6.682225695103084506e-01
5.333333333333333712e+02,3.189826059581895024e-01,1.066025134200000203e-02,6.703571426998105043e-01
5.343358395989974952e+02,3.161953202633336901e-01,1.060182123747765472e-02,6.732028584991887055e-01
5.353383458646616191e+02,3.131672298803433452e-01,1.046586400151554817e-02,6.763669061181410980e-01
5.363408521303257430e+02,3.107948183300242029e-01,1.025037331234143929e-02,6.789548083576343318e-01
5.373433583959899806e+02,3.083944010787698087e-01,9.909291128758740408e-03,6.816963077924714787e-01
5.383458646616541046e+02,3.051106921831228669e-01,9.432739163646243138e-03,6.854565686532309021e-01
5.393483709273183422e+02,3.017756778247713267e-01,8.978057973489571297e-03,6.892462642017390673e-01
5.403508771929824661e+02,2.996512818223048269e-01,8.857559756543592622e-03,6.914911584211516082e-01
5.413533834586464764e+02,2.982007655905974941e-01,8.557902435310056274e-03,6.932413319740924340e-01
5.423558897243107140e+02,2.958577076060957545e-01,8.078943230314952761e-03,6.960633491635892511e-01
5.433583959899749516e+02,2.921865255088699764e-01,7.448392027475004770e-03,7.003650824636549199e-01
5.443609022556390755e+02,2.892424016834128642e-01,6.499084047500794555e-03,7.042585142690863664e-01
5.453634085213031994e+02,2.882890322961976226e-01,5.378093932478770003e-03,7.063328737713235883e-01
5.463659147869674371e+02,2.875261188152992697e-01,4.328640902872602989e-03,7.081452402818281255e-01
5.473684210526315610e+02,2.855037488616297692e-01,3.400033385719481750e-03,7.110962177526507499e-01
5.483709273182956849e+02,2.835607087409172666e-01,2.617551564808425803e-03,7.138217396942742043e-01
5.493734335839598089e+02,2.834949301381640141e-01,2.404084257377793465e-03,7.141009856044582271e-01
5.503759398496240465e+02,2.853570228809114151e-01,2.504968481419963134e-03,7.121380086376685181e-01
5.513784461152882841e+02,2.860574675541827094e-01,2.893437870927259136e-03,7.110490945748900726e-01
5.523809523809524080e+02,2.826325628753140751e-01,3.677242940835275843e-03,7.136901941838506014e-01
5.533834586466164183e+02,2.787511164417773579e-01,4.930636886495307243e-03,7.163182466717273877e-01
5.543859649122806559e+02,2.823940967334369057e-01,4.411788678612965121e-03,7.131941145879502342e-01
5.553884711779448935e+02,2.859323136517791797e-01,3.782415407352261640e-03,7.102852709408685739e-01
